date,close,high,low,pre_close,range,change,vol,turnover,Ln,Hn,RSV,Ki,Di,Ji,MA,BIAS,SD,WR,DIF_UP,DIF_DN,DIF,ACD,rsi,DMA,BBI
10/18/22,4641.8928,4694.3761,4631.3671,4665.9371,-24.0443,-0.5153,38501653,30730594445,4582.2227,4694.3761,53.20400452,53.29329269,42.24968252,75.38051303,4651.92438,-0.002156437,22.70351834,46.79599548,10.5257,-52.4833,-52.4833,-386.8106,0.576970039,-150.733824,4685.525963
10/17/22,4665.9371,4674.0545,4618.1694,4662.0601,3.877,0.0832,41356657,32695023144,4582.2227,4692.4506,75.94665234,53.33793677,36.72787743,86.55805546,4646.07866,0.004274237,28.14943657,24.05334766,47.7677,-8.1174,47.7677,-298.062,0.608971499,-144.59618,4688.653913
10/14/22,4662.0601,4692.4506,4638.9479,4614.8002,47.2599,1.0241,49565532,41687948434,4582.2227,4692.4506,72.42939401,42.03357899,28.42284776,69.25504145,4638.12128,0.005161318,35.06783893,27.57060599,47.2599,-30.3905,47.2599,-246.0416,0.479557207,-144.123778,4694.398376
10/13/22,4614.8002,4659.4995,4592.5054,4674.9317,-60.1315,-1.2863,41941625,35401674135,4582.2227,4706.1037,26.29741445,26.83567148,21.61748215,37.27205014,4640.27174,-0.005489235,34.79192407,73.70258555,22.2948,-60.1315,-60.1315,-281.42,0.440192947,-136.925186,4694.527648
10/12/22,4674.9317,4674.948,4582.2227,4612.6642,62.2675,1.3499,44830895,35394404603,4582.2227,4738.8598,59.18712744,27.10479999,19.00838748,43.29762501,4645.59926,0.006314027,47.48913074,40.81287256,92.709,-0.0163,92.709,-249.7253,0.438117688,-127.447824,4705.623378
10/11/22,4612.6642,4650.1837,4601.5633,4626.1502,-13.486,-0.2915,39045053,29703050411,4601.5633,4753.7742,7.293104502,11.06363626,14.96018122,3.27054634,4651.20428,-0.008286043,49.30345898,92.7068955,11.1009,-37.5195,-37.5195,-317.0891,0.165467274,-120.516848,4714.090609
10/10/22,4626.1502,4680.7645,4622.8845,4672.8124,-46.6622,-0.9986,48149294,38139515906,4622.8845,4753.7742,2.495001517,12.94890214,16.9084537,5.029799021,4676.95542,-0.010862883,47.32854134,97.50499848,3.2657,-54.6143,-54.6143,-214.4362,0.285327893,-108.678862,4727.959001
9/30/22,4672.8124,4706.1037,4656.0435,4641.4378,31.3746,0.676,36841282,29804443814,4626.2784,4803.449,26.2650801,18.17585246,18.88822949,16.7510984,4694.64564,-0.004650668,49.33292783,73.7349199,31.3746,-33.2913,31.3746,-203.7993,0.25214714,-93.325442,4751.393359
9/29/22,4641.4378,4738.8598,4626.2784,4702.9568,-61.519,-1.3081,40947838,32521966536,4626.2784,4828.8005,7.485306542,14.13123864,19.244418,3.90487991,4718.07002,-0.016242281,48.51271436,92.51469346,15.1594,-97.422,-97.422,-285.1323,0.195169272,-80.90171,4769.542043
9/28/22,4702.9568,4753.7742,4696.0445,4741.4199,-38.4631,-0.8112,39529301,31760858196,4694.173,4828.8005,6.524521365,17.45420468,21.80100768,8.760598688,4744.65164,-0.008787756,37.67195466,93.47547864,6.9123,-50.8174,-50.8174,-107.1152,0.232201675,-50.066156,4792.698506
9/27/22,4741.4199,4744.865,4694.173,4714.6013,26.8186,0.5688,37438075,29746940655,4694.173,4828.8005,35.09453863,22.91904634,23.97440918,20.80832067,4764.4663,-0.004837142,41.03967868,64.90546137,47.2469,-3.4451,47.2469,-13.7925,0.34785775,-28.547748,4810.893608
9/26/22,4714.6013,4803.449,4713.3853,4789.9343,-75.333,-1.5727,47473143,35577898865,4713.3853,4852.8294,0.872034027,16.8313002,24.5020906,1.489719394,4774.18238,-0.01247985,60.17804006,99.12796597,1.216,-88.8477,-88.8477,-99.6772,0.156361668,-5.014882,4821.885299
9/23/22,4789.9343,4828.8005,4764.8873,4774.3459,15.5884,0.3265,45703197,33739668956,4746.1042,4862.6424,37.6100712,24.81093328,28.3374858,17.75782825,4798.6187,-0.001809771,70.03907416,62.3899288,25.047,-38.8662,25.047,-36.7813,0.259502201,21.31293,4839.676106
9/22/22,4774.3459,4787.486,4756.3404,4802.0301,-27.6842,-0.5765,38579813,30261196293,4746.1042,4999.4029,11.14956374,18.41136432,30.10076206,-4.967431153,4809.00078,-0.007206254,90.50018251,88.85043626,18.0055,-27.6842,-27.6842,20.8402,0.046705852,28.896478,4852.642069
9/21/22,4802.0301,4827.4618,4746.1042,4790.0003,12.0298,0.2511,42904086,33804385308,4746.1042,5053.647,18.18475347,22.04226461,35.94546093,-5.764128013,4857.3822,-0.011395459,90.39597601,81.81524653,55.9259,-25.4317,55.9259,-35.3724,0.204776307,35.10666,4869.361333
9/20/22,4790.0003,4852.8294,4777.8815,4836.7829,-46.7826,-0.9672,40551871,34128292939,4777.8815,5053.647,4.394603386,23.97102018,42.89705908,-13.88105761,4891.0787,-0.020665871,87.08741181,95.60539661,12.1188,-62.8291,-62.8291,-129.2081,0.143539028,40.615262,4884.081589
9/19/22,4836.7829,4862.6424,4816.4256,4841.8447,-5.0618,-0.1045,45763190,38905313494,4816.4256,5058.8004,8.399099246,33.75922858,52.36007853,-3.442471317,4936.6342,-0.020226595,80.32677554,91.60090075,20.3573,-25.8595,-25.8595,-93.9243,0.206031033,44.540014,4914.237443
9/16/22,4841.8447,4999.4029,4841.8447,5016.253,-174.4083,-3.4769,78543364,73584554269,4841.8447,5058.8004,0,46.43929325,61.66050351,15.99687274,4970.29498,-0.025843593,75.36444497,100,0,-174.4083,-174.4083,-43.4276,0.420624099,41.09014,4929.688793
9/15/22,5016.253,5053.647,4983.9593,4970.5126,45.7404,0.9202,65888312,57998139497,4893.4172,5058.8004,74.27344494,69.65893988,69.27110864,70.43460236,4982.98578,0.006676162,48.83429131,25.72655506,45.7404,-37.394,45.7404,79.291,0.781544955,38.34305,4947.076158
9/14/22,4970.5126,5008.2524,4960.9754,5017.7778,-47.2652,-0.942,45738172,39326823319,4879.1529,5058.8004,50.85497989,67.35168734,69.07719301,63.90067599,4959.20866,0.002279384,46.51436921,49.14502011,9.5372,-47.2652,-47.2652,123.996,0.617227653,24.169474,4936.764684
9/13/22,5017.7778,5058.8004,4981.5125,5005.0868,12.691,0.2536,57133787,52339329639,4879.1529,5058.8004,77.16494802,75.60004107,69.93994585,86.92023149,4950.26698,0.013637814,47.64913633,22.83505198,36.2653,-41.0226,36.2653,182.2392,0.836486716,5.329588,4923.556572
9/9/22,5005.0868,5016.8231,4907.1394,4905.2987,99.7881,2.0343,64207362,61307475706,4835.9966,5016.8231,93.50963493,74.81758759,67.10989824,90.23296627,4926.93742,0.015861655,37.60957073,6.490365074,99.7881,-11.7363,99.7881,86.0788,0.850869262,-19.947812,4901.815678
9/8/22,4905.2987,4926.2747,4893.4172,4897.3674,7.9313,0.162,35567308,32062250756,4835.9966,4939.4548,66.98560385,65.47156392,63.25605357,69.90258461,4900.35738,0.001008359,13.94700281,33.01439615,11.8815,-20.976,11.8815,28.4686,0.593292195,-40.489648,4883.516659
9/7/22,4897.3674,4908.881,4879.1529,4925.8042,-28.4368,-0.5773,37403763,32095651563,4835.9966,4939.4548,59.31941596,64.71454395,62.1482984,69.84703506,4896.53038,0.000170941,16.00058119,40.68058404,18.2145,-28.4368,-28.4368,161.0444,0.430510336,-51.894842,4880.652463
9/6/22,4925.8042,4939.4548,4900.459,4901.13,24.6742,0.5034,51023864,45161276266,4834.49,4947.3473,80.91120379,67.41210795,60.86517562,80.5059726,4900.07392,0.005250998,26.61063262,19.08879621,25.3452,-13.6506,25.3452,136.0421,0.739840543,-69.951162,4873.611913
9/5/22,4901.13,4902.2315,4835.9966,4872.1866,28.9434,0.5941,39917444,32891353110,4805.2263,4947.3473,67.48031607,60.66256003,57.59170946,66.80426116,4884.4594,0.003412988,24.02982842,32.51968393,65.1334,-1.1015,65.1334,88.4351,0.735576923,-88.196932,4862.118367
9/2/22,4872.1866,4916.164,4851.8716,4886.1637,-13.9771,-0.2861,40082015,33833349317,4792.1207,4947.3473,51.5800127,57.25368201,56.05628418,59.64847767,4869.44416,0.000563194,23.68686004,48.4199873,20.315,-43.9774,-43.9774,-18.6753,0.524220911,-101.632928,4858.769278
9/1/22,4886.1637,4936.1221,4879.3691,4915.0851,-28.9214,-0.5884,48322827,41036417827,4792.1207,4947.3473,60.58433284,60.09051666,55.45758526,69.35637946,4867.94516,0.003742552,25.31006275,39.41566716,6.7946,-49.9584,-49.9584,106.6922,0.508097054,-111.196886,4857.256906
8/31/22,4915.0851,4947.3473,4834.49,4847.7316,67.3535,1.3894,66339658,62360866865,4792.1207,4947.3473,79.2160622,59.84360857,53.14111956,73.24858659,4867.53264,0.009769315,30.18726916,20.7839378,80.5951,-32.2622,80.5951,199.7748,0.749237147,-123.678738,4847.380647
8/30/22,4847.7316,4864.9693,4805.2263,4826.0538,21.6778,0.4492,47719738,39000319967,4792.1207,4894.7621,54.1797949,50.15738176,49.78987506,50.89239516,4844.80214,0.00060466,26.04861968,45.8202051,42.5053,-17.2377,42.5053,26.711,0.56675543,-131.2841,4837.672218
8/29/22,4826.0538,4837.7034,4792.1207,4864.6916,-38.6378,-0.7942,44187320,37114761221,4792.1207,4894.7621,33.05985694,48.14617519,49.60612171,45.22628215,4840.05674,-0.002893136,29.05743005,66.94014306,33.9331,-38.6378,-38.6378,-115.7787,0.442812685,-142.194,4842.14337
8/26/22,4864.6916,4890.6434,4842.4802,4884.1011,-19.4095,-0.3974,43740360,39602759463,4800.1076,4894.7621,68.23130438,55.68933432,50.33609497,66.39581301,4844.5625,0.004154988,28.43138045,31.76869562,22.2114,-25.9518,-25.9518,-130.1328,0.526545966,-150.880854,4843.484771
8/25/22,4884.1011,4894.7621,4803.7619,4801.4326,82.6685,1.7217,54745381,51870431373,4800.1076,4894.7621,88.73693274,49.41834929,47.65947529,52.93609727,4843.049,0.008476499,27.36074076,11.26306726,82.6685,-10.661,82.6685,-183.5062,0.639471128,-158.300758,4836.428523
8/24/22,4801.4326,4885.3294,4800.1076,4824.0046,-22.572,-0.4679,56820428,53466203426,4800.1076,4892.7721,1.429889548,29.75905756,46.7800383,-4.282903921,4834.56164,-0.006852543,20.57363823,98.57011045,1.325,-83.8968,-83.8968,-263.3338,0.126390373,-168.405186,4831.215083
8/23/22,4824.0046,4861.9144,4802.8462,4848.5826,-24.578,-0.5069,46168107,40201194999,4802.8462,4903.7851,20.96159162,43.92364156,55.29052867,21.18986735,4852.94592,-0.00596366,23.16414166,79.03840838,21.1584,-37.9098,-37.9098,-204.6513,0.507685775,-189.160368,4836.971832
8/22/22,4848.5826,4876.1279,4840.2198,4857.1241,-8.5415,-0.1759,40622856,33665575702,4802.9086,4903.7851,45.27714582,55.40466654,60.97397222,44.26605517,4852.59858,-0.000827594,19.37889817,54.72285418,8.3628,-27.5453,-27.5453,-110.312,0.600038951,-205.63629,4839.051694
8/19/22,4857.1241,4892.7721,4832.4869,4841.6643,15.4598,0.3193,45267071,38542751551,4802.9086,4903.7851,53.74443007,60.4684269,63.75862506,53.88803057,4846.80352,0.002129358,21.03985583,46.25556993,24.6372,-35.648,24.6372,-98.6114,0.46995119,-219.113376,4842.17446
8/18/22,4841.6643,4879.6609,4828.264,4893.354,-51.6897,-1.0563,43461838,36712365433,4802.9086,4903.7851,38.41895783,63.83042531,65.40372414,60.68382764,4849.31918,-0.001578547,41.10979887,61.58104217,13.4003,-51.6897,-51.6897,-89.9213,0.459536523,-233.147582,4836.457438
8/17/22,4893.354,4903.7851,4802.9086,4822.2679,71.0861,1.4741,61407407,53027249117,4730.4013,4903.7851,93.98380933,76.53615905,66.19037356,97.22773002,4852.56126,0.008406435,55.68353284,6.016190671,90.4454,-10.4311,90.4454,-115.1804,0.824642449,-251.701934,4827.098324
8/16/22,4822.2679,4852.4517,4811.2899,4819.6073,2.6606,0.0552,45322814,33616459040,4701.4069,4882.0676,66.89944188,67.81233391,61.01748082,81.40204008,4816.57394,0.00118216,54.56417942,33.10055812,10.978,-30.1838,10.978,-193.7513,0.668741053,-277.883718,4818.606594
8/15/22,4819.6073,4879.5024,4815.1254,4869.7024,-50.0951,-1.0287,47878122,40245950966,4701.4069,4882.0676,65.42673642,68.26877992,57.62005427,89.56623121,4800.85104,0.003906861,54.55780556,34.57326358,4.4819,-59.8951,-59.8951,-162.7985,0.608613268,-292.129382,4823.208362
8/12/22,4869.7024,4882.0676,4827.5245,4857.8747,11.8277,0.2435,57161538,48936442627,4701.4069,4882.0676,93.15556731,69.68980167,52.29569145,104.4780221,4790.0581,0.016627001,55.50713132,6.844432685,42.1779,-12.3652,42.1779,-6.9755,0.68129492,-295.483142,4818.939771
8/11/22,4857.8747,4859.916,4730.4013,4713.4174,144.4573,3.0648,67311802,64752756509,4701.4069,4859.916,98.7121875,57.95691884,43.59863634,86.67348385,4773.54322,0.017666433,45.78139091,1.287812498,144.4573,-2.0413,144.4573,-186.0941,0.744426462,-297.027676,4806.508092
8/10/22,4713.4174,4766.8565,4701.4069,4743.6534,-30.236,-0.6374,30093136,26669095327,4686.9696,4807.6196,21.92109407,37.57928452,36.41949509,39.89886336,4745.77504,-0.006818199,34.29957725,78.07890593,12.0105,-53.4391,-53.4391,-421.9168,0.60448772,-292.380862,4796.869587
8/9/22,4743.6534,4765.9152,4741.4065,4765.6426,-21.9892,-0.4614,31906168,24873801697,4675.0432,4807.6196,51.75144294,45.40837974,35.83960038,64.54593844,4738.27348,0.001135418,69.01245708,48.24855706,2.2469,-22.2618,-22.2618,-435.0039,0.528594096,-276.694522,4812.933075
8/8/22,4765.6426,4807.6196,4753.0627,4787.128,-21.4854,-0.4488,34301591,28103677348,4675.0432,4807.6196,68.337502,42.23684813,31.0552107,64.60012299,4736.07514,0.00624303,91.23912994,31.662498,12.5799,-41.977,-41.977,-437.9392,0.388888889,-260.230506,4823.041736
8/5/22,4787.128,4788.5444,4705.7379,4719.0338,68.0942,1.443,40425500,33316292162,4675.0432,4874.8417,56.09891966,29.1865212,25.46439199,36.63077962,4749.47584,0.007927645,97.07686826,43.90108034,81.3901,-1.4164,81.3901,-432.8461,0.352083954,-251.707408,4828.847635
8/4/22,4719.0338,4727.8326,4686.9696,4675.9096,43.1242,0.9223,36847079,29633277965,4675.0432,4964.9632,15.17335817,15.73032197,23.60332739,-0.015688862,4769.17784,-0.01051419,97.4145606,84.82664183,43.1242,-8.7988,43.1242,-559.7193,0.143985637,-244.29983,4840.210965
8/3/22,4675.9096,4768.3783,4675.0432,4732.6617,-56.7521,-1.1992,42103659,36531576830,4675.0432,4982.6366,0.281670543,16.00880387,27.53983009,-7.053248576,4813.67138,-0.028618858,94.8813472,99.71832946,0.8664,-92.4687,-92.4687,-643.0141,0.01037775,-232.425708,4870.316565
8/2/22,4732.6617,4793.9197,4687.2736,4832.6461,-99.9844,-2.0689,58096554,48251791539,4687.2736,4982.6366,15.36688752,23.87237053,33.3053432,5.006425192,4866.22158,-0.027446321,72.46846938,84.63311248,45.3881,-99.9844,-99.9844,-630.055,0.011856892,-209.06104,4912.656796
8/1/22,4832.6461,4874.8417,4820.088,4885.638,-52.9919,-1.0846,39819150,36398337982,4820.088,4982.6366,7.725750945,28.12511204,38.02182954,8.331677034,4912.46422,-0.016248082,43.63692976,92.27424906,12.5581,-52.9919,-52.9919,-595.4941,0.307187381,-192.822012,4945.924024
7/29/22,4885.638,4964.9632,4879.445,4941.5015,-55.8635,-1.1305,43618013,36149812821,4879.445,4982.6366,6.001457483,38.32479259,42.97018829,29.03400117,4927.42408,-0.008480309,27.20076681,93.99854252,6.193,-79.3252,-79.3252,-549.677,0.411885106,-187.066222,4966.449197
7/28/22,4941.5015,4982.6366,4940.5764,4938.6606,2.8409,0.0575,49164055,39279505921,4878.3154,4982.6366,60.56880097,54.48646014,45.29288614,72.87360812,4932.62502,0.001799545,23.17733738,39.43119903,2.8409,-41.1351,2.8409,-520.8927,0.717958466,-193.62628,4981.883153
7/27/22,4938.6606,4955.9607,4932.1447,4963.8749,-25.2143,-0.508,41627069,30509633427,4878.3154,4975.8226,61.88794263,51.44528972,40.69609915,72.94367086,4923.68218,0.003042118,26.42161919,38.11205737,6.5159,-25.2143,-25.2143,-472.5678,0.404379643,-191.18146,4988.1123
7/26/22,4963.8749,4975.8226,4909.1341,4907.4454,56.4295,1.1499,42470003,34180967748,4878.3154,4991.2593,75.75398052,46.22396326,35.32150386,68.02888205,4930.69728,0.006728789,28.6746327,24.24601948,56.4295,-11.9477,56.4295,-506.5,0.500061244,-179.841112,4994.977674
7/25/22,4907.4454,4923.2901,4891.716,4911.6427,-4.1973,-0.0855,34166967,29234591463,4878.3154,4991.2593,25.79156555,31.45895463,29.87027417,34.63631556,4930.88538,-0.004753706,24.54064426,74.20843445,15.7294,-15.8447,-15.8447,-504.4013,0.34291234,-163.065518,4995.620666
7/22/22,4911.6427,4945.7982,4878.3154,4896.7873,14.8554,0.3034,37159061,32923598436,4871.2372,4991.2593,33.66505002,34.29264917,29.07593393,44.72607965,4938.70952,-0.005480545,33.21729442,66.33494998,33.3273,-34.1555,33.3273,-453.4358,0.646514497,-142.061824,5008.623344
7/21/22,4896.7873,4957.1072,4896.7873,4973.7361,-76.9488,-1.5471,40413346,36150856528,4850.6382,4991.2593,32.81804793,34.60644875,26.46757631,50.88419363,4926.50862,-0.006032938,91.17041679,67.18195207,0,-76.9488,-76.9488,-511.3221,0.37047031,-116.361552,5025.920707
7/20/22,4973.7361,4991.2593,4961.8616,4964.8154,8.9207,0.1797,37424289,30597648600,4850.6382,5050.4665,61.60183518,35.50064916,22.39814009,61.70566729,4944.66694,0.005878891,105.4052916,38.39816482,11.8745,-17.5232,11.8745,-333.3117,0.357277214,-88.717622,5049.821135
7/19/22,4964.8154,4975.661,4922.8846,4946.5661,18.2493,0.3689,44163682,35843427934,4850.6382,5140.3531,39.41019257,22.45005615,15.84688556,35.65639734,4965.70858,-0.00017987,109.608647,60.58980743,41.9308,-10.8456,41.9308,-424.3966,0.28672149,-65.568388,5056.958554
7/18/22,4946.5661,4952.9686,4871.2372,4850.6382,95.9279,1.9776,52527349,44855433866,4850.6382,5170.6676,29.97471482,13.96998794,12.54530027,16.8193633,5001.8396,-0.011050634,110.7036561,70.02528518,95.9279,-6.4025,95.9279,-424.475,0.250598745,-32.889978,5078.683199
7/15/22,4850.6382,4968.1183,4850.6382,4987.5789,-136.9407,-2.7456,68658616,58643753684,4850.6382,5179.1667,0,5.967624504,11.83295643,-5.763039344,5042.40862,-0.038031511,111.3505319,100,0,-136.9407,-136.9407,-564.6469,0,3.148776,5111.635582
7/14/22,4987.5789,5050.4665,4972.5806,5078.9443,-91.3654,-1.7989,70064592,63894421634,4972.5806,5231.7782,5.786434751,8.951436755,14.76562239,-2.676934512,5109.54,-0.023869292,75.80423083,94.21356525,14.9983,-91.3654,-91.3654,-357.1509,0,44.737122,5163.261869
7/13/22,5078.9443,5140.3531,5066.1798,5145.4705,-66.5262,-1.2929,57751434,52008046459,5066.1798,5240.9648,7.302972223,10.53393776,17.67271521,-3.743617139,5152.18306,-0.014215093,62.07484985,92.69702778,12.7645,-66.5262,-66.5262,-406.7107,0,78.524292,5195.814146
7/12/22,5145.4705,5170.6676,5126.4182,5149.4112,-3.9407,-0.0765,56149937,47052975564,5126.4182,5288.2139,11.77552926,12.14942052,21.24210393,-6.035946286,5180.21266,-0.006706705,66.06771011,88.22447074,19.0523,-25.1971,-25.1971,-187.1135,0,101.987726,5219.535176
7/11/22,5149.4112,5179.1667,5140.979,5186.2951,-36.8839,-0.7112,48351820,39834962993,5140.979,5364.0254,3.780468997,12.33636616,25.78844563,-14.5677928,5210.83894,-0.011788455,65.58135907,96.219531,8.4322,-36.8839,-36.8839,26.2701,0,121.723436,5233.92864
7/8/22,5186.2951,5231.7782,5179.9807,5200.7942,-14.4991,-0.2788,44167803,41186371945,5179.9807,5364.0254,3.430905644,16.61431473,32.51448537,-15.18602654,5245.56226,-0.011298533,59.77019555,96.56909436,6.3144,-45.4831,-45.4831,-37.963,0,139.446062,5249.495509
7/7/22,5200.7942,5240.9648,5195.1762,5219.0923,-18.2981,-0.3506,43499447,38165260892,5195.1762,5380.7435,3.027473052,23.20601928,40.46457069,-11.31108354,5274.34376,-0.013944779,53.57744665,96.97252695,5.618,-40.1706,-40.1706,101.5729,0,149.027906,5265.105457
7/6/22,5219.0923,5288.2139,5198.066,5298.6019,-79.5096,-1.5006,53679302,50239172004,5198.066,5402.6023,10.27998453,33.29529239,49.0938464,1.698184393,5308.099,-0.016768093,47.56714385,89.72001547,21.0263,-79.5096,-79.5096,183.7761,0.245932683,154.108744,5279.821815
7/5/22,5298.6019,5364.0254,5269.3629,5323.0278,-24.4259,-0.4589,50605021,51399121799,5269.3629,5402.6023,21.94471005,44.80294633,56.9931234,20.42259219,5328.38242,-0.005589036,27.00538394,78.05528995,29.239,-65.4235,-65.4235,316.9912,0.382629985,148.981116,5292.026097
7/4/22,5323.0278,5324.3677,5277.8237,5330.2026,-7.1748,-0.1346,51956013,50602736509,5270.5665,5402.6023,39.73263312,56.23206446,63.08821193,42.51976953,5334.48098,-0.002147009,32.84657384,60.26736688,45.2041,-7.1748,-7.1748,431.216,0.554009536,145.111514,5295.100096
7/1/22,5330.2026,5380.7435,5321.3503,5369.5704,-39.3678,-0.7332,48960607,48072491272,5270.5665,5402.6023,45.1666139,64.48178014,66.51628566,60.41276909,5331.91398,-0.000320969,38.19510439,54.8333861,8.8523,-50.5409,-50.5409,525.9932,0.684905926,133.511338,5288.401005
6/30/22,5369.5704,5402.6023,5318.4046,5320.5094,49.061,0.9221,68444218,68202349959,5243.4379,5402.6023,79.24667828,74.13936326,67.53353842,87.35101292,5320.88786,0.009149326,39.96452798,20.75332172,51.1658,-33.0319,51.1658,559.4732,0.828990575,123.99134,5285.041515
6/29/22,5320.5094,5379.6559,5306.8787,5329.0947,-8.5853,-0.1611,77413236,74202158005,5189.2647,5379.6559,68.93422595,71.58570574,64.23062601,86.29586521,5304.52564,0.003013231,38.39761354,31.06577405,13.6307,-59.1465,-59.1465,486.4854,0.881054786,107.74841,5266.460152
6/28/22,5329.0947,5345.162,5270.5665,5310.1928,18.9019,0.356,61675145,59569924780,5186.6977,5345.162,89.86061845,72.91144564,60.55308614,97.62816464,5277.7633,0.009725976,44.61203645,10.13938155,58.5282,-16.0673,58.5282,598.5362,0.630048362,110.385044,5252.774073
6/27/22,5310.1928,5335.7552,5276.055,5275.072,35.1208,0.6658,65007416,66151647570,5186.6977,5335.7552,82.85064489,64.43685924,54.37390639,84.56276492,5265.12598,0.008559495,38.95901786,17.14935511,35.1208,-25.5624,35.1208,496.5051,0.656693502,98.062666,5239.157681
6/24/22,5275.072,5299.631,5243.4379,5287.7593,-12.6873,-0.2399,63761719,66219197190,5186.6977,5308.102,72.79338541,55.22996641,49.34242997,67.00503929,5248.72022,0.005020611,40.21642338,27.20661459,31.6341,-24.559,-24.559,482.528,0.5305044,72.903912,5221.215915
6/23/22,5287.7593,5304.1855,5189.2647,5186.6977,101.0616,1.9485,70606008,72484624823,5186.6977,5308.102,83.24383897,46.44825691,46.39866175,46.54744724,5245.85398,0.007988274,38.55652703,16.75616103,101.0616,-16.4262,101.0616,562.2955,0.561489375,61.569978,5214.745558
6/22/22,5186.6977,5265.4176,5186.6977,5265.9081,-79.2104,-1.5042,57580516,55896732992,5186.6977,5386.2688,0,28.05046588,46.37386417,-8.596330695,5239.94022,-0.010160902,34.28899061,100,0,-79.2104,-79.2104,485.1913,0.13997093,41.260156,5207.631677
6/21/22,5265.9081,5308.102,5224.0557,5228.164,37.7441,0.7219,66769522,63784449355,5190.1855,5516.1783,23.22830443,42.07569883,55.53556332,15.15596984,5282.42382,-0.003126542,82.28126325,76.77169557,41.8524,-42.1939,41.8524,462.9011,0.53316179,26.394092,5212.051113
